,director_name,Film,gross,genres,duration,plot_keywords,Year,Award,Name
0,James Cameron,Titanic,658672302.0,Drama|Romance,194.0,artist|love|ship|titanic|wet,1997,Actress in a Leading Role,Kate Winslet
1,James Cameron,Titanic,658672302.0,Drama|Romance,194.0,artist|love|ship|titanic|wet,1997,Actress in a Supporting Role,Gloria Stuart
2,Christopher Nolan,The Dark Knight,533316061.0,Action|Crime|Drama|Thriller,152.0,based on comic book|dc comics|psychopath|star died before release|urban setting,2008,Actor in a Supporting Role,Heath Ledger
3,David Fincher,The Curious Case of Benjamin Button,127490802.0,Drama|Fantasy|Romance,166.0,deformed baby|diary|lingerie slip|older man younger woman relationship|premature aging,2008,Actor in a Leading Role,Brad Pitt
4,David Fincher,The Curious Case of Benjamin Button,127490802.0,Drama|Fantasy|Romance,166.0,deformed baby|diary|lingerie slip|older man younger woman relationship|premature aging,2008,Actress in a Supporting Role,Taraji P. Henson
5,Edward Zwick,The Last Samurai,111110575.0,Action|Drama|History|War,154.0,captain|emperor|honor|japan|samurai,2003,Actor in a Supporting Role,Ken Watanabe
6,Breck Eisner,Sahara,68642452.0,Action|Adventure|Comedy|Thriller,124.0,beach|civil war|desert|dictator|ship,1943,Actor in a Supporting Role,J. Carrol Naish
7,Alejandro G. IÌ±ÌÁrritu,The Revenant,183635922.0,Adventure|Drama|Thriller|Western,156.0,bear attack|cauterizing a wound|native american|revenge|survival,2015,Actor in a Leading Role,Leonardo DiCaprio
8,Alejandro G. IÌ±ÌÁrritu,The Revenant,183635922.0,Adventure|Drama|Thriller|Western,156.0,bear attack|cauterizing a wound|native american|revenge|survival,2015,Actor in a Supporting Role,Tom Hardy
9,Gore Verbinski,Pirates of the Caribbean: The Curse of the Black Pearl,305388685.0,Action|Adventure|Fantasy,143.0,caribbean|curse|governor|pirate|undead,2003,Actor in a Leading Role,Johnny Depp
10,Alfonso CuarÌ_n,Gravity,274084951.0,Adventure|Drama|Sci-Fi|Thriller,91.0,box office hit|long take|sole survivor|space|space station,2013,Actress in a Leading Role,Sandra Bullock
11,Roland Emmerich,The Patriot,113330342.0,Action|Drama|History|War,142.0,american revolution|british|french|hero|standoff,1928/1929,Actor,Lewis Stone
12,Roland Emmerich,The Patriot,113330342.0,Action|Drama|History|War,142.0,american revolution|british|french|hero|standoff,1928/1929,Art Direction,Hans Dreier
13,Roland Emmerich,The Patriot,113330342.0,Action|Drama|History|War,142.0,american revolution|british|french|hero|standoff,1928/1929,Directing,Ernst Lubitsch
14,Roland Emmerich,The Patriot,113330342.0,Action|Drama|History|War,142.0,american revolution|british|french|hero|standoff,1928/1929,Outstanding Picture,Paramount Famous Lasky
15,Roland Emmerich,The Patriot,113330342.0,Action|Drama|History|War,142.0,american revolution|british|french|hero|standoff,1928/1929,Writing,Hans Kraly
16,Martin Scorsese,The Aviator,102608827.0,Biography|Drama,170.0,1920s|aviation|fight|spruce goose|test flight,2004,Actor in a Leading Role,Leonardo DiCaprio
17,Martin Scorsese,The Aviator,102608827.0,Biography|Drama,170.0,1920s|aviation|fight|spruce goose|test flight,2004,Actor in a Supporting Role,Alan Alda
18,Martin Scorsese,The Aviator,102608827.0,Biography|Drama,170.0,1920s|aviation|fight|spruce goose|test flight,2004,Actress in a Supporting Role,Cate Blanchett
19,Peter Jackson,The Lord of the Rings: The Fellowship of the Ring,313837577.0,Action|Adventure|Drama|Fantasy,171.0,elf|hobbit|middle earth|quest|ring,2001,Actor in a Supporting Role,Ian McKellen
20,Michael Mann,Ali,58183966.0,Biography|Drama|Sport,165.0,african american protagonist|african americans|boxing gym|gym|rumble in the jungle,2001,Actor in a Leading Role,Will Smith
21,Michael Mann,Ali,58183966.0,Biography|Drama|Sport,165.0,african american protagonist|african americans|boxing gym|gym|rumble in the jungle,2001,Actor in a Supporting Role,Jon Voight
22,Ridley Scott,The Martian,228430993.0,Adventure|Drama|Sci-Fi,151.0,astronaut|international cooperation|left for dead|nasa|space habitat,2015,Actor in a Leading Role,Matt Damon
23,Ridley Scott,Gladiator,187670866.0,Action|Drama|Romance,171.0,battlefield|blood|combat|gladiator|roman empire,2000,Actor in a Leading Role,Russell Crowe
24,Ridley Scott,Gladiator,187670866.0,Action|Drama|Romance,171.0,battlefield|blood|combat|gladiator|roman empire,2000,Actor in a Supporting Role,Joaquin Phoenix
25,Tim Burton,Planet of the Apes,180011740.0,Action|Adventure|Sci-Fi|Thriller,119.0,astronaut|cage|planet|wilhelm scream|year 2029,1968,Honorary Award,John Chambers
26,Tim Burton,Planet of the Apes,180011740.0,Action|Adventure|Sci-Fi|Thriller,119.0,astronaut|cage|planet|wilhelm scream|year 2029,1968,Honorary Award,John Chambers
27,Ridley Scott,American Gangster,130127620.0,Biography|Crime|Drama,176.0,death|heroin|popcorn|smuggling|vietnam,2007,Actress in a Supporting Role,Ruby Dee
28,Quentin Tarantino,Django Unchained,162804648.0,Drama|Western,165.0,dynamite|historically inaccurate|ku klux klan|n word|slavery,2012,Actor in a Supporting Role,Christoph Waltz
29,Edward Zwick,Blood Diamond,57366262.0,Adventure|Drama|Thriller,143.0,diamond|elephant|fisherman|rebel|sierra leone,2006,Actor in a Leading Role,Leonardo DiCaprio
30,Edward Zwick,Blood Diamond,57366262.0,Adventure|Drama|Thriller,143.0,diamond|elephant|fisherman|rebel|sierra leone,2006,Actor in a Supporting Role,Djimon Hounsou
31,Martin Scorsese,The Wolf of Wall Street,116866727.0,Biography|Comedy|Crime|Drama,240.0,based on true story|fellatio|female rear nudity|sex in an airplane|stockbroker,2013,Actor in a Leading Role,Leonardo DiCaprio
32,Martin Scorsese,The Wolf of Wall Street,116866727.0,Biography|Comedy|Crime|Drama,240.0,based on true story|fellatio|female rear nudity|sex in an airplane|stockbroker,2013,Actor in a Supporting Role,Jonah Hill
33,Martin Scorsese,Gangs of New York,77679638.0,Crime|Drama,216.0,butcher|civil war|gangster|new york city|revenge,2002,Actor in a Leading Role,Daniel Day-Lewis
34,Peter Jackson,The Lovely Bones,43982842.0,Drama|Fantasy|Thriller,135.0,1970s|afterlife|heaven|pedophile|rape,2009,Actor in a Supporting Role,Stanley Tucci
35,Peter Jackson,The Lovely Bones,43982842.0,Drama|Fantasy|Thriller,135.0,1970s|afterlife|heaven|pedophile|rape,2009,Actor in a Supporting Role,Stanley Tucci
36,John Lee Hancock,The Alamo,22406362.0,Drama|History|War|Western,137.0,army|dictator|general|texan|texas,1960,Actor in a Supporting Role,Chill Wills
37,John Lee Hancock,The Alamo,22406362.0,Drama|History|War|Western,137.0,army|dictator|general|texan|texas,1960,Actor in a Supporting Role,Chill Wills
38,Martin Scorsese,The Departed,132373442.0,Crime|Drama|Thriller,151.0,boston|mole|police|undercover|undercover cop,2006,Actor in a Supporting Role,Mark Wahlberg
39,Ben Stiller,Tropic Thunder,110416702.0,Action|Comedy,121.0,film director|parody|spoof|vietnam|written and directed by cast member,2008,Actor in a Supporting Role,Robert Downey Jr.
40,David Fincher,The Girl with the Dragon Tattoo,102515793.0,Crime|Drama|Mystery|Thriller,158.0,computer hacker|hacker|investigation|journalist|punk,2011,Actress in a Leading Role,Rooney Mara
41,Timur Bekmambetov,Ben-Hur,,Adventure|Drama|History,141.0,,1959,Actor,Charlton Heston
42,Timur Bekmambetov,Ben-Hur,,Adventure|Drama|History,141.0,,1959,Actor in a Supporting Role,Hugh Griffith
43,Timur Bekmambetov,Ben-Hur,,Adventure|Drama|History,141.0,chariot race|epic|false accusation|jerusalem|slave,1959,Actor,Charlton Heston
44,Timur Bekmambetov,Ben-Hur,,Adventure|Drama|History,141.0,chariot race|epic|false accusation|jerusalem|slave,1959,Actor in a Supporting Role,Hugh Griffith
45,Timur Bekmambetov,Ben-Hur,,Adventure|Drama|History,141.0,chariot race|epic|false accusation|jerusalem|slave,1959,Actor,Charlton Heston
46,Timur Bekmambetov,Ben-Hur,,Adventure|Drama|History,141.0,chariot race|epic|false accusation|jerusalem|slave,1959,Actor in a Supporting Role,Hugh Griffith
47,Ron Howard,Cinderella Man,61644321.0,Biography|Drama|Sport,144.0,boxer|boxing|dream|great depression|love,2005,Actor in a Supporting Role,Paul Giamatti
48,Robert Zemeckis,Cast Away,233630478.0,Adventure|Drama|Romance,143.0,christmas|island|love|survival|talking to inanimate object,2000,Actor in a Leading Role,Tom Hanks
49,Bob Fosse,All That Jazz,,Comedy|Drama|Music|Musical,123.0,dancer|editing|stand up comedian|surgery|vomiting,1979,Actor in a Leading Role,Roy Scheider
50,Nancy Meyers,Something's Gotta Give,124590960.0,Comedy|Drama|Romance,128.0,beach|dating|doctor|heart attack|weekend,2003,Actress in a Leading Role,Diane Keaton
51,Sam Mendes,Road to Perdition,104054514.0,Crime|Drama|Thriller,117.0,1930s|blood|gun|on the run|revenge,2002,Actor in a Supporting Role,Paul Newman
52,Anthony Minghella,Cold Mountain,95632614.0,Adventure|Drama|History|Romance|War,154.0,civil war|mountain|soldier|well|wounded soldier,2003,Actor in a Leading Role,Jude Law
53,Anthony Minghella,Cold Mountain,95632614.0,Adventure|Drama|History|Romance|War,154.0,civil war|mountain|soldier|well|wounded soldier,2003,Actress in a Supporting Role,Renée Zellweger
54,Jonathan Demme,The Manchurian Candidate,65948711.0,Drama|Mystery|Sci-Fi|Thriller,129.0,brainwashed assassin|conspiracy|critically acclaimed|mother son relationship|soldier,1962,Actress in a Supporting Role,Angela Lansbury
55,Rob Marshall,Nine,19673424.0,Drama|Musical|Romance,118.0,based on stage musical based on film|child abuse|film director|italian|mistress,2009,Actress in a Supporting Role,Penélope Cruz
56,Ron Howard,A Beautiful Mind,170708996.0,Biography|Drama,135.0,conspiracy|cryptography|mathematician|mental illness|nobel prize,2001,Actor in a Leading Role,Russell Crowe
57,Ron Howard,A Beautiful Mind,170708996.0,Biography|Drama,135.0,conspiracy|cryptography|mathematician|mental illness|nobel prize,2001,Actress in a Supporting Role,Jennifer Connelly
58,Mike Nichols,Charlie Wilson's War,66636385.0,Biography|Comedy|Drama|History,102.0,afghanistan|arms dealer|based on true story|cia|texas,2007,Actor in a Supporting Role,Philip Seymour Hoffman
59,Bill Condon,Dreamgirls,103338338.0,Drama|Music|Musical,130.0,1960s|fire|pop chart|singer|trio,2006,Actor in a Supporting Role,Eddie Murphy
60,Bill Condon,Dreamgirls,103338338.0,Drama|Music|Musical,130.0,1960s|fire|pop chart|singer|trio,2006,Actress in a Supporting Role,Jennifer Hudson
61,Quentin Tarantino,Inglourious Basterds,120523073.0,Adventure|Drama|War,153.0,france|german|nazis|revenge|scalping,2009,Actor in a Supporting Role,Christoph Waltz
62,Michael Mann,The Insider,28965197.0,Biography|Drama|Thriller,157.0,cbs|cbs news|research|tobacco|whistleblower,1999,Actor in a Leading Role,Russell Crowe
63,Steven Spielberg,Saving Private Ryan,216119491.0,Action|Drama|War,169.0,army|invasion|killed in action|normandy|soldier,1998,Actor in a Leading Role,Tom Hanks
64,Steven Spielberg,Lincoln,182204440.0,Biography|Drama|History|War,150.0,cultural conflict|politics|president|slavery|u.s. president,2012,Actor in a Leading Role,Daniel Day-Lewis
65,Steven Spielberg,Lincoln,182204440.0,Biography|Drama|History|War,150.0,cultural conflict|politics|president|slavery|u.s. president,2012,Actor in a Supporting Role,Tommy Lee Jones
66,Steven Spielberg,Lincoln,182204440.0,Biography|Drama|History|War,150.0,cultural conflict|politics|president|slavery|u.s. president,2012,Actress in a Supporting Role,Sally Field
67,Ron Howard,Apollo 13,172071312.0,Adventure|Drama|History,140.0,cape kennedy|news footage|reference to christopher columbus|rocket|trapped in space,1995,Actor in a Supporting Role,Ed Harris
68,Ron Howard,Apollo 13,172071312.0,Adventure|Drama|History,140.0,cape kennedy|news footage|reference to christopher columbus|rocket|trapped in space,1995,Actress in a Supporting Role,Kathleen Quinlan
69,John Woo,Broken Arrow,70450000.0,Action|Crime|Thriller,108.0,captain|desert|major|park ranger|utah,1950,Actor in a Supporting Role,Jeff Chandler
70,Mike Nichols,Primary Colors,38966057.0,Comedy|Drama,143.0,campaigning|candidate|election|governor|president,1998,Actress in a Supporting Role,Kathy Bates
71,Quentin Tarantino,The Hateful Eight,54116191.0,Crime|Drama|Mystery|Thriller|Western,187.0,blizzard|blood vomiting|bounty hunter|murder|shot in the crotch,2015,Actress in a Supporting Role,Jennifer Jason Leigh
72,Frank Darabont,The Green Mile,136801374.0,Crime|Drama|Fantasy|Mystery,189.0,1930s|death row inmate|healing|prison guard|southern u.s.,1999,Actor in a Supporting Role,Michael Clarke Duncan
73,David Fincher,Gone Girl,167735396.0,Crime|Drama|Mystery|Thriller,149.0,based on novel|disappearance|missing person|missing wife|murder suspect,2014,Actress in a Leading Role,Rosamund Pike
74,Peter Weir,The Truman Show,125603360.0,Comedy|Drama|Sci-Fi,103.0,controlled environment|fictional reality show|hidden camera|innocence lost|simulated reality,1998,Actor in a Supporting Role,Ed Harris
75,Michael Mann,Collateral,100003492.0,Crime|Drama|Thriller,120.0,city by night|contract killer|driving at night|los angeles california|taxi,2004,Actor in a Supporting Role,Jamie Foxx
76,Steven Zaillian,A Civil Action,56702901.0,Drama,115.0,1980s|law firm|lawsuit|lawyer|toxic waste,1998,Actor in a Supporting Role,Robert Duvall
77,David O. Russell,Joy,56443482.0,Biography|Comedy|Drama,124.0,based on real person|female inventor|mop|sales pitch|woman holding a shotgun,2015,Actress in a Leading Role,Jennifer Lawrence
78,Clint Eastwood,Invictus,37479778.0,Biography|Drama|History|Sport,134.0,apartheid|nation|nelson mandela|president|rugby,2009,Actor in a Leading Role,Morgan Freeman
79,Clint Eastwood,Invictus,37479778.0,Biography|Drama|History|Sport,134.0,apartheid|nation|nelson mandela|president|rugby,2009,Actor in a Supporting Role,Matt Damon
80,Cameron Crowe,Almost Famous,32522352.0,Adventure|Comedy|Drama|Music,152.0,band|magazine|rolling stone magazine|smoking marijuana|tour,2000,Actress in a Supporting Role,Kate Hudson
81,Cameron Crowe,Almost Famous,32522352.0,Adventure|Comedy|Drama|Music,152.0,band|magazine|rolling stone magazine|smoking marijuana|tour,2000,Actress in a Supporting Role,Frances McDormand
82,Clint Eastwood,American Sniper,350123553.0,Action|Biography|Drama|History|Thriller|War,133.0,assassin|death of child|iraq|sniper|sniper rifle,2014,Actor in a Leading Role,Bradley Cooper
83,Robert Zemeckis,Forrest Gump,329691196.0,Comedy|Drama,142.0,amputee|love|vietnam|vietnam war|war hero,1994,Actor in a Leading Role,Tom Hanks
84,Robert Zemeckis,Forrest Gump,329691196.0,Comedy|Drama,142.0,amputee|love|vietnam|vietnam war|war hero,1994,Actor in a Supporting Role,Gary Sinise
85,Paul Greengrass,Captain Phillips,107100855.0,Biography|Drama|Thriller,134.0,hijacking|hostage|leader|ship|somalia,2013,Actor in a Supporting Role,Barkhad Abdi
86,Gabriele Muccino,The Pursuit of Happyness,162586036.0,Biography|Drama,117.0,bus|intern|internship|salesman|stockbroker,2006,Actor in a Leading Role,Will Smith
87,Clint Eastwood,Changeling,35707327.0,Crime|Drama|Mystery|Thriller,141.0,execution by hanging|los angeles police department|miscarriage of justice|missing child|wrongful conviction,2008,Actress in a Leading Role,Angelina Jolie
88,Shekhar Kapur,Elizabeth: The Golden Age,16264475.0,Biography|Drama|History|War,114.0,court|intrigue|queen|spain|virgin,2007,Actress in a Leading Role,Cate Blanchett
89,Steven Zaillian,All the King's Men,7221458.0,Drama|Thriller,128.0,governor|journalist|louisiana|mistress|politician,1949,Actor,Broderick Crawford
90,Steven Zaillian,All the King's Men,7221458.0,Drama|Thriller,128.0,governor|journalist|louisiana|mistress|politician,1949,Actor in a Supporting Role,John Ireland
91,Steven Zaillian,All the King's Men,7221458.0,Drama|Thriller,128.0,governor|journalist|louisiana|mistress|politician,1949,Actress in a Supporting Role,Mercedes McCambridge
92,Don Bluth,Anastasia,58297830.0,Adventure|Animation|Drama|Family|Fantasy|Musical|Mystery|Romance,94.0,amnesia|reference to anastasia romanov|romanov|russia|russian revolution,1956,Actress,Ingrid Bergman
93,Steven Spielberg,Catch Me If You Can,164435221.0,Biography|Crime|Drama,141.0,attorney|cat and mouse|fbi|pan am|pilot,2002,Actor in a Supporting Role,Christopher Walken
94,Kathryn Bigelow,Zero Dark Thirty,95720716.0,Drama|History|Thriller,157.0,al qaeda|cia|interrogation|lie|navy seal,2012,Actress in a Leading Role,Jessica Chastain
95,Martin Scorsese,Casino,42438300.0,Biography|Crime|Drama,178.0,car bomb|card cheat|cash|casino|gambling syndicate,1995,Actress in a Leading Role,Sharon Stone
96,Cameron Crowe,Jerry Maguire,153620822.0,Comedy|Drama|Romance|Sport,139.0,agent|career|client|fiance|sports agent,1996,Actor in a Leading Role,Tom Cruise
97,Cameron Crowe,Jerry Maguire,153620822.0,Comedy|Drama|Romance|Sport,139.0,agent|career|client|fiance|sports agent,1996,Actor in a Supporting Role,"Cuba Gooding, Jr."
98,James L. Brooks,As Good as It Gets,147637474.0,Comedy|Drama|Romance,139.0,dog|friendship|neighbor|unlikely friendship|writer,1997,Actor in a Leading Role,Jack Nicholson
99,James L. Brooks,As Good as It Gets,147637474.0,Comedy|Drama|Romance,139.0,dog|friendship|neighbor|unlikely friendship|writer,1997,Actor in a Supporting Role,Greg Kinnear
100,James L. Brooks,As Good as It Gets,147637474.0,Comedy|Drama|Romance,139.0,dog|friendship|neighbor|unlikely friendship|writer,1997,Actress in a Leading Role,Helen Hunt
101,Steven Soderbergh,Erin Brockovich,125548685.0,Biography|Drama,131.0,contamination|corporate crime|environmental issue|female protagonist|working single mother,2000,Actor in a Supporting Role,Albert Finney
102,Steven Soderbergh,Erin Brockovich,125548685.0,Biography|Drama,131.0,contamination|corporate crime|environmental issue|female protagonist|working single mother,2000,Actress in a Leading Role,Julia Roberts
103,Rob Marshall,Into the Woods,127997349.0,Adventure|Comedy|Drama|Fantasy|Musical,125.0,based on stage musical|cinderella|little red riding hood|singing|witch,2014,Actress in a Supporting Role,Meryl Streep
104,Bennett Miller,Moneyball,75605492.0,Biography|Drama|Sport,133.0,baseball|meeting|statistics|strategy|voice over,2011,Actor in a Leading Role,Brad Pitt
105,Bennett Miller,Moneyball,75605492.0,Biography|Drama|Sport,133.0,baseball|meeting|statistics|strategy|voice over,2011,Actor in a Supporting Role,Jonah Hill
106,Adrian Lyne,Unfaithful,52752475.0,Drama|Thriller,124.0,erotic thriller|infidelity|marital infidelity|unfaithfulness|wife's lover murdered by husband,2002,Actress in a Leading Role,Diane Lane
107,Stephen Gaghan,Syriana,50815288.0,Drama|Thriller,128.0,cia|hezbollah|lebanon|oil|prince,2005,Actor in a Supporting Role,George Clooney
108,Stephen Gaghan,Syriana,50815288.0,Drama|Thriller,128.0,cia|hezbollah|lebanon|oil|prince,2005,Actor in a Supporting Role,George Clooney
109,David Dobkin,The Judge,47105085.0,Crime|Drama,141.0,courtroom|dysfunctional family|indiana|lawyer|trial,2014,Actor in a Supporting Role,Robert Duvall
110,David Cronenberg,Eastern Promises,17114882.0,Crime|Mystery|Thriller,96.0,male pubic hair|pubic hair|russian|sex scene|turkish bath,2007,Actor in a Leading Role,Viggo Mortensen
111,Steven Soderbergh,Traffic,124107476.0,Crime|Drama|Thriller,190.0,cocaine|drug smuggling|interlinked stories|judge|mexico,2000,Actor in a Supporting Role,Benicio Del Toro
112,Warren Beatty,Dick Tracy,103738726.0,Action|Comedy|Crime|Music|Romance|Thriller,105.0,crime boss|detective|dick tracy|gangster|orphan,1990,Actor in a Supporting Role,Al Pacino
113,Joel Schumacher,The Client,92115211.0,Crime|Drama|Mystery|Thriller,119.0,boy|brother|lawyer|mafia|senator,1994,Actress in a Leading Role,Susan Sarandon
114,Antoine Fuqua,Training Day,76261036.0,Crime|Drama|Thriller,122.0,lapd|narc|narcotics|title spoken by character|training,2001,Actor in a Leading Role,Denzel Washington
115,Antoine Fuqua,Training Day,76261036.0,Crime|Drama|Thriller,122.0,lapd|narc|narcotics|title spoken by character|training,2001,Actor in a Supporting Role,Ethan Hawke
116,Sam Mendes,Revolutionary Road,22877808.0,Drama|Romance,119.0,based on novel|children|connecticut|suburb|work,2008,Actor in a Supporting Role,Michael Shannon
117,Susan Stroman,The Producers,19377727.0,Comedy|Musical,134.0,accountant|money|opening night|scheme|swedish,1968,Actor in a Supporting Role,Gene Wilder
118,Oliver Stone,Nixon,13560960.0,Biography|Drama|History,212.0,courtship|election|paranoia|president|quaker,1995,Actor in a Leading Role,Anthony Hopkins
119,Oliver Stone,Nixon,13560960.0,Biography|Drama|History,212.0,courtship|election|paranoia|president|quaker,1995,Actress in a Supporting Role,Joan Allen
120,Ben Affleck,Argo,136019448.0,Biography|Drama|History|Thriller,130.0,1970s|cia|f word|u.s. embassy|year 1979,2012,Actor in a Supporting Role,Alan Arkin
121,Andrew Davis,The Fugitive,183875760.0,Action|Adventure|Crime|Drama|Mystery|Thriller,130.0,hospital|on the run|one armed man|surgeon|u.s. marshal,1993,Actor in a Supporting Role,Tommy Lee Jones
122,Sydney Pollack,The Firm,158348400.0,Drama|Mystery|Thriller,154.0,bar|fbi|law|law firm|lawyer,1993,Actress in a Supporting Role,Holly Hunter
123,Joseph L. Mankiewicz,Cleopatra,57750000.0,Biography|Drama|History|Romance,251.0,cleopatra|egypt|epic|queen|roman empire,1963,Actor,Rex Harrison
124,Barbra Streisand,The Mirror Has Two Faces,41252428.0,Comedy|Drama|Romance,122.0,columbia university|lecture|marriage|professor|sex,1996,Actress in a Supporting Role,Lauren Bacall
125,M. Night Shyamalan,The Sixth Sense,293501675.0,Drama|Mystery|Thriller,107.0,able to see the dead|ghost|plot twist|psychic|surprise ending,1999,Actor in a Supporting Role,Haley Joel Osment
126,M. Night Shyamalan,The Sixth Sense,293501675.0,Drama|Mystery|Thriller,107.0,able to see the dead|ghost|plot twist|psychic|surprise ending,1999,Actress in a Supporting Role,Toni Collette
127,John G. Avildsen,The Karate Kid,90800000.0,Action|Drama|Family|Sport,126.0,apartment|bully|fight|karate|master,1984,Actor in a Supporting Role,Noriyuki 'Pat' Morita
128,John G. Avildsen,The Karate Kid,90800000.0,Action|Drama|Family|Sport,126.0,apartment|bully|fight|karate|master,1984,Actor in a Supporting Role,Noriyuki 'Pat' Morita
129,David O. Russell,American Hustle,150117807.0,Crime|Drama,138.0,based on true story|con artist|drunk wife|fbi investigation|scam,2013,Actor in a Leading Role,Christian Bale
130,David O. Russell,American Hustle,150117807.0,Crime|Drama,138.0,based on true story|con artist|drunk wife|fbi investigation|scam,2013,Actor in a Supporting Role,Bradley Cooper
131,David O. Russell,American Hustle,150117807.0,Crime|Drama,138.0,based on true story|con artist|drunk wife|fbi investigation|scam,2013,Actress in a Leading Role,Amy Adams
132,David O. Russell,American Hustle,150117807.0,Crime|Drama,138.0,based on true story|con artist|drunk wife|fbi investigation|scam,2013,Actress in a Supporting Role,Jennifer Lawrence
133,David Fincher,The Social Network,96917897.0,Biography|Drama,120.0,competitiveness|creator|entrepreneur|facebook|intellectual property,2010,Actor in a Leading Role,Jesse Eisenberg
134,Nora Ephron,Julie & Julia,94125426.0,Biography|Drama|Romance,123.0,american|blog|book|cook|cooking,2009,Actress in a Leading Role,Meryl Streep
135,Anthony Minghella,The Talented Mr. Ripley,81292135.0,Crime|Drama|Thriller,139.0,1950s|italy|mistaken identity|nudity|sociopath,1999,Actor in a Supporting Role,Jude Law
136,Taylor Hackford,Ray,75305995.0,Biography|Drama|Music,178.0,1950s|1960s|racism|rhythm and blues|singer,2004,Actor in a Leading Role,Jamie Foxx
137,Oliver Stone,JFK,70405498.0,Drama|History|Thriller,206.0,death|gay slur|homosexuality|investigation|president,1991,Actor in a Supporting Role,Tommy Lee Jones
138,Steven Spielberg,Bridge of Spies,72306065.0,Drama|History|Thriller,142.0,cia|cold war|lawyer|negotiation|spy,2015,Actor in a Supporting Role,Mark Rylance
139,Francis Ford Coppola,The Rainmaker,45856732.0,Crime|Drama|Thriller,135.0,courtroom|domestic violence|insurance company|lawyer|underdog,1956,Actress,Katharine Hepburn
140,Steven Spielberg,Amistad,44175394.0,Drama|History,155.0,courtroom|mutiny|ship|slave ship|slave trade,1997,Actor in a Supporting Role,Anthony Hopkins
141,Stephen Daldry,Extremely Loud & Incredibly Close,31836745.0,Adventure|Drama|Mystery,129.0,fear|mourning|mute|quest|revelation,2011,Actor in a Supporting Role,Max von Sydow
142,Roger Michell,Morning Glory,30993544.0,Comedy|Drama|Romance,107.0,job offer|roller coaster|slow motion action scene|slow motion sequence|television,1932/1933,Actress,Katharine Hepburn
143,Sofia Coppola,Marie Antoinette,15962471.0,Biography|Drama|History|Romance,123.0,austria|cake|france|queen|versailles,1938,Actor in a Supporting Role,Robert Morley
144,Sofia Coppola,Marie Antoinette,15962471.0,Biography|Drama|History|Romance,123.0,austria|cake|france|queen|versailles,1938,Actress,Norma Shearer
145,Barbet Schroeder,Kiss of Death,14942422.0,Action|Crime|Thriller,101.0,beard|female nudity|police brutality|stripper|woman in lingerie,1947,Actor in a Supporting Role,Richard Widmark
146,J.A. Bayona,The Impossible,18996755.0,Drama|Thriller,114.0,christmas|resort|thailand|tourist|tsunami,2012,Actress in a Leading Role,Naomi Watts
147,Charles Shyer,Alfie,13395939.0,Comedy|Drama|Romance,103.0,best friend|commitment|friend|limousine driver|one night stand,1966,Actor,Michael Caine
148,Charles Shyer,Alfie,13395939.0,Comedy|Drama|Romance,103.0,best friend|commitment|friend|limousine driver|one night stand,1966,Actress in a Supporting Role,Vivien Merchant
149,Norman Jewison,The Hurricane,50668906.0,Biography|Drama|Sport,146.0,african american|book|boxer|boxing|murder,1937,Actor in a Supporting Role,Thomas Mitchell
150,Norman Jewison,The Hurricane,50668906.0,Biography|Drama|Sport,146.0,african american|book|boxer|boxing|murder,1999,Actor in a Leading Role,Denzel Washington
151,Paul Thomas Anderson,The Master,16377274.0,Drama,144.0,drifter|past life regression|psychological testing|right hand man|scientology,2012,Actor in a Leading Role,Joaquin Phoenix
152,Paul Thomas Anderson,The Master,16377274.0,Drama,144.0,drifter|past life regression|psychological testing|right hand man|scientology,2012,Actor in a Supporting Role,Philip Seymour Hoffman
153,Paul Thomas Anderson,The Master,16377274.0,Drama,144.0,drifter|past life regression|psychological testing|right hand man|scientology,2012,Actress in a Supporting Role,Amy Adams
154,Ryan Coogler,Creed,109712885.0,Drama|Sport,133.0,boxing|boxing match|fight|montage|philadelphia,2015,Actor in a Supporting Role,Sylvester Stallone
155,Ben Affleck,The Town,92173235.0,Crime|Drama|Thriller,150.0,bank manager|bank robbery|criminal gang|heist|prison,2010,Actor in a Supporting Role,Jeremy Renner
156,Paul Thomas Anderson,Magnolia,22450975.0,Drama,188.0,abusive father|coincidence|fictional game show|fictional quiz show|multiple storyline,1999,Actor in a Supporting Role,Tom Cruise
157,Rob Reiner,Ghosts of Mississippi,13052741.0,Drama|History,130.0,activist|assassin|civil rights|trial|widow,1996,Actor in a Supporting Role,James Woods
158,John Lee Hancock,The Blind Side,255950375.0,Biography|Drama|Sport,129.0,american football|based on true story|football star|high school football|left tackle,2009,Actress in a Leading Role,Sandra Bullock
159,Ethan Coen,True Grit,171031347.0,Adventure|Drama|Western,110.0,arkansas|murder|sheriff|texas ranger|u.s. marshal,1969,Actor,John Wayne
160,Ethan Coen,True Grit,171031347.0,Adventure|Drama|Western,110.0,arkansas|murder|sheriff|texas ranger|u.s. marshal,2010,Actor in a Leading Role,Jeff Bridges
161,Ethan Coen,True Grit,171031347.0,Adventure|Drama|Western,110.0,arkansas|murder|sheriff|texas ranger|u.s. marshal,2010,Actress in a Supporting Role,Hailee Steinfeld
162,David Frankel,The Devil Wears Prada,124732962.0,Comedy|Drama|Romance,109.0,fashion|fashion industry|magazine|new york city|publishing,2006,Actress in a Leading Role,Meryl Streep
